Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLine_Html,CountLine_Javascript,CountLine_Php,CountLineBlank,CountLineBlank_Html,CountLineBlank_Javascript,CountLineBlank_Php,CountLineCode,CountLineCode_Javascript,CountLineCode_Php,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineComment_Html,CountLineComment_Javascript,CountLineComment_Php,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtDecl_Javascript,CountStmtDecl_Php,CountStmtExe,CountStmtExe_Javascript,CountStmtExe_Php,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
Private Static Class,"com.google.gson.functional.SerializedNameTest.MyClass",1,1,1,1,4,0,4,0,1,1,1,0,,0,0,,,,1,2,,,,1,1,1,0,0,0,,8,,,,0,,,,8,,,4,2,0,,,,,,,4,6,4,,,2,,,,,,,,1,1,1,1,,1,0,,0,0,0.00,1,1,1,1
Constructor,"com.google.gson.functional.SerializedNameTest.MyClass.MyClass(String,String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.SerializedNameTest.testFirstNameIsChosenForSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,0,,,,4,,,2,2,1,,,,3,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.25,1,1,1,1
Public Method,"com.google.gson.functional.SerializedNameTest.testMultipleNamesDeserializedCorrectly()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,1,,,,6,,,1,4,1,,,,2,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.17,1,1,1,1
Public Method,"com.google.gson.functional.SerializedNameTest.testMultipleNamesInTheSameString()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,3,,,1,1,1,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.33,1,1,1,1
Public Class,"com.google.gson.functional.StreamingTypeAdaptersTest",1,1,1,1,8,0,8,0,1,10,10,0,,0,0,,,,18,3,,,,18,18,0,1,0,17,,207,,,,24,,,,183,,,73,118,0,,,,,,,103,135,72,,,63,,,,,,,,3,3,3,1,,2,1,,66,62,0.00,20,20,20,18
Anonymous Class,"com.google.gson.functional.StreamingTypeAdaptersTest.(Anon_1)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Static Class,"com.google.gson.functional.StreamingTypeAdaptersTest.Node",1,1,1,1,3,0,3,0,1,0,0,0,,0,0,,,,1,3,,,,1,1,1,0,0,0,,8,,,,0,,,,8,,,5,1,0,,,,,,,4,6,5,,,1,,,,,,,,1,1,1,1,,1,0,,66,66,0.00,1,1,1,1
Constructor,"com.google.gson.functional.StreamingTypeAdaptersTest.Node.Node(String)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Static Class,"com.google.gson.functional.StreamingTypeAdaptersTest.Person",1,1,1,1,4,0,4,0,1,0,0,0,,0,0,,,,3,2,,,,3,3,1,0,0,2,,17,,,,1,,,,16,,,6,6,0,,,,,,,6,10,6,,,4,,,,,,,,1,1,3,1,,1,0,,0,0,0.00,3,3,5,3
Constructor,"com.google.gson.functional.StreamingTypeAdaptersTest.Person.Person(String,int)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,,,,0,,,,4,,,1,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.Person.equals(Object)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,,,,0,,,,5,,,1,3,0,,,,2,1,0,1,2,1,,,1,,,1,1,3,1,0,,,,,0,,0,0,,,0.00,1,1,3,1
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.Person.hashCode()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Static Class,"com.google.gson.functional.StreamingTypeAdaptersTest.Truck",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,2,,,,0,0,0,0,0,0,,4,,,,0,,,,4,,,3,1,0,,,,,,,2,3,3,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testDeserialize()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,,0,,,,7,,,4,5,0,,,,5,1,0,4,5,3,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testDeserialize1dArray()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,0,,,,5,,,3,3,0,,,,5,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.functional.StreamingTypeAdaptersTest.testDeserialize1dArray.(Anon_4)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testDeserialize2dArray()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,6,,,4,4,0,,,,5,1,0,4,5,4,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.functional.StreamingTypeAdaptersTest.testDeserialize2dArray.(Anon_6)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeMap()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,6,,,2,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullField()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,2,2,0,,,,3,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeNullObject()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,2,2,0,,,,4,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testDeserializeWithCustomTypeAdapter()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,2,3,0,,,,6,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testFromJsonTree()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,,,,1,,,,13,,,5,11,0,,,,8,1,0,11,12,5,,,7,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testNullSafe()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,34,,,,0,,,,34,,,8,29,0,,,,14,4,1,21,26,8,,,18,,,3,3,3,1,2,,,,,0,,1,0,,,0.00,3,3,3,1
Anonymous Class,"com.google.gson.functional.StreamingTypeAdaptersTest.testNullSafe.(Anon_7)",1,1,1,1,3,0,3,0,1,3,3,0,,0,0,,,,2,0,,,,2,11,0,0,0,2,,8,,,,0,,,,8,,,2,6,0,,,,,,,3,5,3,,,2,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,2,2,2,2
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testNullSafe.(Anon_7).read(JsonReader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,3,0,,,,5,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testNullSafe.(Anon_7).write(JsonWriter,Person)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,0,,,,3,,,0,2,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testSerialize()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,,,,1,,,,8,,,2,6,0,,,,7,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testSerialize1dArray()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,2,2,0,,,,3,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.functional.StreamingTypeAdaptersTest.testSerialize1dArray.(Anon_3)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testSerialize2dArray()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,0,,,,5,,,3,3,0,,,,3,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.functional.StreamingTypeAdaptersTest.testSerialize2dArray.(Anon_5)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testSerializeMap()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,6,,,2,4,0,,,,4,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testSerializeNullField()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,6,,,2,4,0,,,,4,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testSerializeNullObject()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,0,,,,6,,,2,4,0,,,,5,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testSerializeRecursive()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,0,,,,10,,,3,8,0,,,,7,1,0,5,6,3,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.testSerializeWithCustomTypeAdapter()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,,,,0,,,,7,,,2,5,0,,,,7,1,0,4,5,2,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Method,"com.google.gson.functional.StreamingTypeAdaptersTest.usePersonNameAdapter()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,,,,0,,,,13,,,4,8,0,,,,6,1,0,6,9,5,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Anonymous Class,"com.google.gson.functional.StreamingTypeAdaptersTest.usePersonNameAdapter.(Anon_2)",1,1,1,1,3,0,3,0,1,3,3,0,,0,0,,,,2,0,,,,2,11,0,0,0,2,,8,,,,0,,,,8,,,2,6,0,,,,,,,3,5,3,,,2,,,,,,,,1,1,1,1,,2,0,,0,0,0.00,2,2,2,2
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.usePersonNameAdapter.(Anon_2).read(JsonReader)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,1,3,0,,,,3,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StreamingTypeAdaptersTest.usePersonNameAdapter.(Anon_2).write(JsonWriter,Person)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,,,,0,,,,3,,,0,2,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"com.google.gson.functional.StringTest",1,1,1,1,5,0,5,0,1,1,1,0,,0,0,,,,19,1,,,,19,19,0,0,1,18,,134,,,,20,,,,102,,,58,60,12,,,,,,,61,81,57,,,24,,,,,,,,1,1,1,1,,2,0,,0,0,0.12,19,19,19,19
Protected Method,"com.google.gson.functional.StringTest.setUp()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,,,,0,,,,4,,,1,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testAssignmentCharDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,,,,1,,,,8,,,3,6,3,,,,2,1,0,6,7,3,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.38,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testAssignmentCharSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,0,,,,5,,,3,3,3,,,,2,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.60,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testEscapedBackslashInStringDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,0,,,,4,,,2,2,0,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testEscapedBackslashInStringSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,0,,,,5,,,3,3,0,,,,2,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testEscapedCtrlNInStringDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,3,3,0,,,,2,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testEscapedCtrlNInStringSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,0,,,,5,,,3,3,0,,,,2,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testEscapedCtrlRInStringDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,3,3,0,,,,2,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testEscapedCtrlRInStringSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,0,,,,5,,,3,3,0,,,,2,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testEscapingQuotesInStringDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,6,,,4,4,0,,,,2,1,0,4,5,4,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testEscapingQuotesInStringSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,6,,,4,4,0,,,,3,1,0,4,5,4,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testJavascriptKeywordsInStringDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,3,3,0,,,,4,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testJavascriptKeywordsInStringSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,0,,,,5,,,3,3,0,,,,2,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testSingleQuoteInStringDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,3,3,0,,,,2,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testSingleQuoteInStringSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,3,3,0,,,,3,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testStringValueAsSingleElementArraySerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,2,3,0,,,,3,1,0,3,4,2,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testStringValueDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,,0,,,,5,,,3,3,0,,,,2,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testStringValueSerialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,,,,0,,,,4,,,2,2,0,,,,2,1,0,2,3,2,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.StringTest.testStringWithEscapedSlashDeserialization()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,,,,0,,,,6,,,4,4,0,,,,2,1,0,4,5,4,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"com.google.gson.functional.ThrowableFunctionalTest",1,1,1,1,8,0,7,0,1,2,2,0,,0,0,,,,5,1,,,,5,5,0,0,0,5,,54,,,,10,,,,44,,,19,30,2,,,,,,,30,37,19,,,18,,,,,,,,1,1,1,1,,2,0,,0,0,0.05,5,5,5,5
Private Static Class,"com.google.gson.functional.ThrowableFunctionalTest.MyException",0,0,0,0,0,0,0,0,1,1,1,0,,0,0,,,,0,1,,,,0,0,0,0,0,0,,3,,,,0,,,,3,,,2,1,0,,,,,,,1,2,2,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.functional.ThrowableFunctionalTest.testErrorWithoutCause()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,1,,,,7,,,3,5,0,,,,6,1,0,5,6,3,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ThrowableFunctionalTest.testErrornWithCause()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,,,,1,,,,10,,,3,8,1,,,,7,1,0,8,9,3,,,6,,,1,1,1,1,0,,,,,0,,0,0,,,0.10,1,1,1,1
Public Method,"com.google.gson.functional.ThrowableFunctionalTest.testExceptionWithCause()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,,,,1,,,,9,,,3,7,1,,,,7,1,0,7,8,3,,,5,,,1,1,1,1,0,,,,,0,,0,0,,,0.11,1,1,1,1
Public Method,"com.google.gson.functional.ThrowableFunctionalTest.testExceptionWithoutCause()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,,,,1,,,,7,,,3,5,0,,,,6,1,0,5,6,3,,,3,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Method,"com.google.gson.functional.ThrowableFunctionalTest.testSerializedNameOnExceptionFields()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,0,,,,5,,,3,3,0,,,,3,1,0,3,4,3,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Class,"com.google.gson.functional.TreeTypeAdaptersTest",1,1,1,1,6,0,6,0,1,9,9,0,,1,6,,,,3,2,,,,4,4,0,1,1,2,,141,,,,18,,,,118,,,62,44,5,,,,,,,52,76,47,,,29,,,,,,,,1,1,1,1,,2,0,,37,37,0.04,4,4,4,4
Anonymous Class,"com.google.gson.functional.TreeTypeAdaptersTest.(Anon_1)",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,20,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,2,0,,0,0,0.00,0,0,0,0
Private Static Generic Class,"com.google.gson.functional.TreeTypeAdaptersTest.Assignment",1,1,1,1,3,0,3,0,1,1,1,0,,0,0,,,,2,2,,,,2,2,0,1,0,1,,12,,,,1,,,,11,,,5,3,0,,,,,,,5,8,5,,,3,,,,,,,,1,1,1,1,,1,0,,50,0,0.00,2,2,2,2
Private Constructor,"com.google.gson.functional.TreeTypeAdaptersTest.Assignment.Assignment()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"com.google.gson.functional.TreeTypeAdaptersTest.Assignment.Assignment(Id<Assignment>,T)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,,0,,,,4,,,1,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
TypeVariable,"com.google.gson.functional.TreeTypeAdaptersTest.Assignment.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Private Static Generic Class,"com.google.gson.functional.TreeTypeAdaptersTest.Course",1,1,1,1,4,0,4,0,1,3,3,0,,0,0,,,,4,4,,,,4,4,1,1,0,2,,24,,,,2,,,,22,,,10,7,0,,,,,,,11,16,9,,,7,,,,,,,,1,1,1,1,,1,0,,62,37,0.00,4,4,4,4
Private Constructor,"com.google.gson.functional.TreeTypeAdaptersTest.Course.Course()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,0,,,,3,,,1,1,0,,,,2,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Public Constructor,"com.google.gson.functional.TreeTypeAdaptersTest.Course.Course(Id<Course>,int,Assignment<T>,List<Student>)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,,,,0,,,,7,,,2,4,0,,,,5,1,0,4,5,1,,,4,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
TypeVariable,"com.google.gson.functional.TreeTypeAdaptersTest.Course.T",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.functional.TreeTypeAdaptersTest.Course.getId()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Method,"com.google.gson.functional.TreeTypeAdaptersTest.Course.getStudents()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
Private Static Class,"com.google.gson.functional.TreeTypeAdaptersTest.HistoryCourse",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,1,,,,0,0,0,0,0,0,,3,,,,0,,,,3,,,2,0,0,,,,,,,1,2,2,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Private Static Generic Class,"com.google.gson.functional.TreeTypeAdaptersTest.Id",1,1,1,1,3,0,3,0,1,0,0,0,,0,0,,,,2,2,,,,2,2,0,1,0,1,,13,,,,1,,,,12,,,6,3,0,,,,,,,5,8,5,,,3,,,,,,,,1,1,1,1,,1,0,,25,25,0.00,2,2,2,2
Private Constructor,"com.google.gson.functional.TreeTypeAdaptersTest.Id.Id(String,Type)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,,,,0,,,,4,,,1,2,0,,,,3,1,0,2,3,1,,,2,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
TypeVariable,"com.google.gson.functional.TreeTypeAdaptersTest.Id.R",0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,0,0,,,,0,0,0,0,0,0,,0,,,,0,,,,0,,,0,0,0,,,,,,,0,0,0,,,0,,,,,,,,0,0,0,0,,1,0,,0,0,0.00,0,0,0,0
Public Method,"com.google.gson.functional.TreeTypeAdaptersTest.Id.getValue()",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,,,,0,,,,3,,,1,1,0,,,,1,1,0,1,2,1,,,1,,,1,1,1,1,0,,,,,0,,0,0,,,0.00,1,1,1,1
